id,domain_name,is_malicious,first_seen,last_seen,organization_id
25051,nid.navrenewal.confirm-pw.link,1,,,53
25052,nid.ncodbvverify.dynv6.net,1,,,53
25053,nid.ndeliver-d10s.dynv6.net,1,,,53
25054,nid.ndeliver-d57s.dynv6.net,1,,,53
25055,nid.ndocaqverify.dynv6.net,1,,,53
25056,nid.never.com.ru,1,,,53
25057,nid.newaltercm17s.roxa.org,1,,,53
25058,nid.nidanaver.tech,1,,,53
25059,nid.nidnaverscorp.com,1,,,53
25060,nid.nonghyp.com-checking.link,1,,,53
25061,nid.nover.n-e.kr,1,,,53
25062,nid.npinformationid.mydns.vc,1,,,53
25063,nid.ntha-15s.dynv6.net,1,,,53
25064,nid.ntplnk8s.dynv6.net,1,,,53
25065,nid.nts-list.dns.navy,1,,,53
25066,nid.nusser.ezgateway.net,1,,,53
25067,nid.officialipsline.ddnsguru.com,1,,,53
25068,nid.oksite.eu,1,,,53
25069,nid.openuasermdoc1s.xubi.org,1,,,53
25070,nid.ublogblock.mydns.bz,1,,,53
25071,nid.usrdocslink.server-on.net,1,,,53
25072,nid.view.mois-kr-log.dynv6.net,1,,,53
25073,nid.worksheets.tk,1,,,53
25074,nid2-naver.com,1,,,53
25075,nida.htdcos.dns.army,1,,,53
25076,nida.ipscorped.dns.navy,1,,,53
25077,nida.ipscorped.dynv6.net,1,,,53
25078,nida.mts-main.dns.army,1,,,53
25079,nida.ntdinvocie.dns.army,1,,,53
25080,nida.ntx24sp.dns.army,1,,,53
25081,nida.strdocs.dns.army,1,,,53
25082,nidas.cederfeldt.se,1,,,53
25083,nidauthsvc.p-e.kr,1,,,53
25084,nidcenter.unlockeblog22s.dynuddns.net,1,,,53
25085,nidclouds.com,1,,,53
25086,nidconfirmes.site,1,,,53
25087,nidcops.tech,1,,,53
25088,nidcorp.modify.kro.kr,1,,,53
25089,nidcorp.n-e.kr,1,,,53
25090,nidcorpmember.info,1,,,53
25091,nide-login.secure.ipsedocs.dns.navy,1,,,53
25092,nideeyou.mydns.bz,1,,,53
25093,nidenvoicekr.online,1,,,53
25094,nidhealth.nhebooksend.site,1,,,53
25095,nidhelpnaver.com,1,,,53
25096,nidiogln.n-e.kr,1,,,53
25097,nidlink.navnamemode.cfd,1,,,53
25098,nidloes.an.ipsnvep.dns.army,1,,,53
25099,nidloes.bn.enhisn.dns.army,1,,,53
25100,nidloes.cn.nioipsde.dns.army,1,,,53
25101,nidloes.cnav.htxcpy.dns.army,1,,,53
25102,nidloes.en.dipsd.dns.navy,1,,,53
25103,nidloes.ipsgtt.dns.army,1,,,53
25104,nidloes.moissaved.dns.navy,1,,,53
25105,nidloes.navipdes.dns.army,1,,,53
25106,nidloes.navps.dns.army,1,,,53
25107,nidloes.ncodcbverify.dynv6.net,1,,,53
25108,nidloes.ncodclcheck.dns.navy,1,,,53
25109,nidlog.q6xir.dectaur8upb.dns.navy,1,,,53
25110,nidlogin.degradingmcgill.ca,1,,,53
25111,nidlogins.bn.ntaxcopsed.dns.army,1,,,53
25112,nidlogins.cederfeldt.se,1,,,53
25113,nidlogins.cn.gtopsed.dns.army,1,,,53
25114,nidlogins.dn.navtorp.dns.navy,1,,,53
25115,nidlogins.dn.nioipsde.dns.army,1,,,53
25116,nidlogins.dn.ntxals.dns.army,1,,,53
25117,nidlogins.en.ntedoc.dedyn.io,1,,,53
25118,nidlogins.en.ntsmained.dns.navy,1,,,53
25119,nidlogins.ipsnoticed.dns.army,1,,,53
25120,nidlogins.mts.nave-scps.dns.navy,1,,,53
25121,nidlogins.npsesdocs.dns.army,1,,,53
25122,nidlogins.rootcop.info,1,,,53
25123,nidm.navernnail.com,1,,,53
25124,nidmain.netserviceml.sbs,1,,,53
25125,nidmall.navsold.site,1,,,53
25126,nidmcheck.dynu.org,1,,,53
25127,nidmcodel.dynu.org,1,,,53
25128,nidnaavers.com,1,,,53
25129,nidnavaccount.onthewifi.com,1,,,53
25130,nidnaver.com,1,,,53
25131,nidnaver.homtax.info,1,,,53
25132,nidnaver.online,1,,,53
25133,nidnavercorp.site,1,,,53
25134,nidnavern.com,1,,,53
25135,nidnaversecurity.com,1,,,53
25136,nidnaverservice.shop,1,,,53
25137,nidnavescorp.online,1,,,53
25138,nidnavmail.myvnc.com,1,,,53
25139,nidnavscenter.xyz,1,,,53
25140,nidnavsecs.servequake.com,1,,,53
25141,nidnhnlogin.kro.kr,1,,,53
25142,nidnoreplynaver.com,1,,,53
25143,nidnotice-blog.mydns.bz,1,,,53
25144,nidnvmail.servehttp.com,1,,,53
25145,nidocument-hometax.mydns.bz,1,,,53
25146,nidowermgrdce.cfd,1,,,53
25147,nidpele.mofamail.shop,1,,,53
25148,nidples.osyst.life,1,,,53
25149,nidporn.discoveriner.sbs,1,,,53
25150,nidporn.kakaoaccouts.store,1,,,53
25151,nidpron.cloudown.store,1,,,53
25152,nidrnaver.com,1,,,53
25153,nidroue.naveroriae.eu,1,,,53
25154,nids-navar.servepics.com,1,,,53
25155,nids-server.pereras.eu,1,,,53
25156,nids.decsei.ro,1,,,53
25157,nids.discoveriner.sbs,1,,,53
25158,nids.ipscorped.dns.navy,1,,,53
25159,nids.ipsdecmain.dns.army,1,,,53
25160,nids.ipstecs.dns.navy,1,,,53
25161,nids.midocs-main.v6.army,1,,,53
25162,nids.naver-security.cf,1,,,53
25163,nids.naverdoc.com,1,,,53
25164,nids.navorscorpes.dynv6.net,1,,,53
25165,nids.navripses.dns.army,1,,,53
25166,nids.ncodcocheck.dns.navy,1,,,53
25167,nids.ncodcvverify.dns.navy,1,,,53
25168,nids.netserviceml.sbs,1,,,53
25169,nids.ntdecs.dns.army,1,,,53
25170,nids.ntdinvocie.dns.army,1,,,53
25171,nids.opt17ntesx.dns.army,1,,,53
25172,nids.popularmap.cfd,1,,,53
25173,nids.tois5ex.dynv6.net,1,,,53
25174,nids.trx16nts.dns.army,1,,,53
25175,nids0.dynv6.net,1,,,53
25176,nids14.dynv6.net,1,,,53
25177,nids25.dynv6.net,1,,,53
25178,nids29.dynv6.net,1,,,53
25179,nids30.dynv6.net,1,,,53
25180,nids5.dynv6.net,1,,,53
25181,nids73.dynv6.net,1,,,53
25182,nidserver.dn.nvpesd.dns.army,1,,,53
25183,nidserver.en.nvpesd.dns.army,1,,,53
25184,nidservers.degradingmcgill.ca,1,,,53
25185,nidservers.edocsnavp.dynv6.net,1,,,53
25186,nidservers.ipscorped.dns.navy,1,,,53
25187,nidservers.ipscorped.dynv6.net,1,,,53
25188,nidservers.ipsedx.dns.army,1,,,53
25189,nidservers.opt39ntesx.dns.army,1,,,53
25190,nidservers.strdocs.dns.army,1,,,53
25191,nidservers.unts-corp.dynv6.net,1,,,53
25192,nidsign.mylogisoft.com,1,,,53
25193,nidsupport.dns.army,1,,,53
25194,nidtax.ntndoc.abrdns.com,1,,,53
25195,nidusecorps.online,1,,,53
25196,niduser.drivedoc.o-r.kr,1,,,53
25197,niduseran.site,1,,,53
25198,niduseren.site,1,,,53
25199,niduserna.site,1,,,53
25200,niduserunzcorp.site,1,,,53
25201,nidusrsncorp.site,1,,,53
25202,nidvmcts.dynu.org,1,,,53
25203,nied.navers.tech,1,,,53
25204,niftytailorlabs.xyz,1,,,53
25205,nihaiji.p-e.kr,1,,,53
25206,niiceb.click,1,,,53
25207,ninlineid39s.dynv6.net,1,,,53
25208,ninsurance-22id.dynv6.net,1,,,53
25209,ninsurance-34id.dynv6.net,1,,,53
25210,ninvoce.bn.ntsotp.dns.army,1,,,53
25211,ninvoice-usrinfo.mydns.bz,1,,,53
25212,ninvoice.nisdn.1cooldns.com,1,,,53
25213,ninvoice.noiduser.dns.army,1,,,53
25214,ninvoice.ntsscan.dns.navy,1,,,53
25215,ninvoice.nusersec.dns.navy,1,,,53
25216,ninvoice.taxcloud.kro.kr,1,,,53
25217,ninvoice.vnbz.39cunkk67we.dns.navy,1,,,53
25218,nioner.online,1,,,53
25219,nipadd13load.dynv6.net,1,,,53
25220,nipadd23load.dynv6.net,1,,,53
25221,nipadd24load.dynv6.net,1,,,53
25222,nipadd26load.dynv6.net,1,,,53
25223,nipadd33load.dynv6.net,1,,,53
25224,nipadd37load.dynv6.net,1,,,53
25225,nipadd38load.dynv6.net,1,,,53
25226,nipadd39load.dynv6.net,1,,,53
25227,nipadd41load.dynv6.net,1,,,53
25228,nipadd52load.dynv6.net,1,,,53
25229,nipadd53load.dynv6.net,1,,,53
25230,nipadd58load.dynv6.net,1,,,53
25231,nipadd69load.dynv6.net,1,,,53
25232,nipadd7load.dynv6.net,1,,,53
25233,nipadd82load.dynv6.net,1,,,53
25234,niper.mooo.com,1,,,53
25235,nipro.site,1,,,53
25236,nirosoft.space,1,,,53
25237,nisentmail.site,1,,,53
25238,nislo.life,1,,,53
25239,nivercloud.d-n-s.name,1,,,53
25240,nivmsade.dynu.org,1,,,53
25241,niweballow.site,1,,,53
25242,njfughr.space,1,,,53
25243,njhgu.website,1,,,53
25244,njkmb.online,1,,,53
25245,njkuer.shop,1,,,53
25246,nk12aidoaieuq.cfd,1,,,53
25247,nk13aidoaiei.cfd,1,,,53
25248,nk14aoeiqoeia.cfd,1,,,53
25249,nk4iaodiqueia.cfd,1,,,53
25250,nkcbtrpzwyawk.kro.kr,1,,,53
25251,nkdocs-hometax.mydns.bz,1,,,53
25252,nkdocument-hometax.mydns.bz,1,,,53
25253,nkedunemunso.tech,1,,,53
25254,nkeps25s.dynv6.net,1,,,53
25255,nkeps54s.dynv6.net,1,,,53
25256,nkeps7s.dynv6.net,1,,,53
25257,nkforever.site,1,,,53
25258,nkgier.website,1,,,53
25259,nkleadershipwatch.wordpress.com,1,,,53
25260,nkoruserinfo.website,1,,,53
25261,nkrop.online,1,,,53
25262,nksongto.site,1,,,53
25263,nkvcyephcwxsosun.n-e.kr,1,,,53
25264,nkxmtmkdfmeprilmhnud.com,1,,,53
25265,nld.edoc.file.nts-kkk.dynv6.net,1,,,53
25266,nld.naveos.tokyo,1,,,53
25267,nld.naver.bnene.com,1,,,53
25268,nld.naver.npmpt.com,1,,,53
25269,nldconfirm.p-e.kr,1,,,53
25270,nldelibscenter.shop,1,,,53
25271,nldgggnnn.fun,1,,,53
25272,nldloggin.tech,1,,,53
25273,nldlogginon.website,1,,,53
25274,nldloggonin.tech,1,,,53
25275,nldlogin.p-e.kr,1,,,53
25276,nldnldlog.shop,1,,,53
25277,nldsingin.shop,1,,,53
25278,nlfty.com-coffee.click,1,,,53
25279,nlgin.ncookieclear.homes,1,,,53
25280,nlink.server-on.net,1,,,53
25281,nlinkb.online,1,,,53
25282,nlinkd.link,1,,,53
25283,nllid1n.siggigiloqinserve.kro.kr,1,,,53
25284,nlmsuser19doc.dynv6.net,1,,,53
25285,nlmsuser20doc.dynv6.net,1,,,53
25286,nlmsuser67doc.dynv6.net,1,,,53
25287,nlsmidn.dynu.org,1,,,53
25288,nm03otlhirkjyk.cfd,1,,,53
25289,nm04fdqkqfoisx.cfd,1,,,53
25290,nm11jnvczetugz.cfd,1,,,53
25291,nm12lgrobcqjtv.cfd,1,,,53
25292,nm14hwjsddxdab.cfd,1,,,53
25293,nm16ngrefwqqnk.cfd,1,,,53
25294,nm18wpdyadmihy.cfd,1,,,53
25295,nm29kyahmrdeyd.cfd,1,,,53
25296,nm36yjhxwvedon.cfd,1,,,53
25297,nm45xdyizhdgsp.cfd,1,,,53
25298,nm46vbulyzvdmx.cfd,1,,,53
25299,nm47puvgnjfnby.cfd,1,,,53
25300,nm50ehfkarwclr.cfd,1,,,53
25301,nm66zctslerrex.cfd,1,,,53
25302,nmailcorphost.store,1,,,53
25303,nmailcorponlinehost.store,1,,,53
25304,nmailhostsecurity.store,1,,,53
25305,nmailhostserveronline.store,1,,,53
25306,nmailonlinehosting.store,1,,,53
25307,nmailserveronlinehostcom.store,1,,,53
25308,nmailserveronlinehosting.store,1,,,53
25309,nmailserversystem.store,1,,,53
25310,nmailsorig.store,1,,,53
25311,nmdoc-hometax.mydns.bz,1,,,53
25312,nmdocument-hometax.mydns.bz,1,,,53
25313,nmethodsrc21v.dynuddns.com,1,,,53
25314,nminfo-account-hp3qst0i26t.domainerati.com,1,,,53
25315,nminfo-account-ty8fc6xcfw8.domainerati.com,1,,,53
25316,nminfo-account-uv5mimq9oy8.domainerati.com,1,,,53
25317,nmnmdown.tech,1,,,53
25318,nn365.viewdocument2785.dns.army,1,,,53
25319,nndeeiyou.mydns.bz,1,,,53
25320,nnvawdbnmjkkx.vercel.app,1,,,53
25321,nnvesips.dns.army,1,,,53
25322,nobol.store,1,,,53
25323,nocmer.site,1,,,53
25324,nodc-view.dns.navy,1,,,53
25325,node.usermadver.kro.kr,1,,,53
25326,node39s.dynv6.net,1,,,53
25327,nodesgpu.com,1,,,53
25328,nodeyou.live-on.net,1,,,53
25329,nodfvar.online,1,,,53
25330,nodplsa.icu,1,,,53
25331,nofov.p-e.kr,1,,,53
25332,nolround.site,1,,,53
25333,nomaser.tech,1,,,53
25334,nomsner.xyz,1,,,53
25335,nonavcorp.online,1,,,53
25336,nonlineservce.store,1,,,53
25337,nonlineservicesite.store,1,,,53
25338,nonlinesupport.store,1,,,53
25339,nonreg7d-idtype.dynv6.net,1,,,53
25340,nood.shinhan-cards.dns.army,1,,,53
25341,noox.fi,1,,,53
25342,noox.financial,1,,,53
25343,noox.tech,1,,,53
25344,nooxdao.top,1,,,53
25345,nooxdao.xyz,1,,,53
25346,nooxlab.top,1,,,53
25347,nooxlabs.net,1,,,53
25348,nooxlabs.xyz,1,,,53
25349,nooxnft.link,1,,,53
25350,nooxnft.org,1,,,53
25351,nooxnft.space,1,,,53
25352,nopdoc34load.dynv6.net,1,,,53
25353,nopdoc64load.dynv6.net,1,,,53
25354,nopdoc77load.dynv6.net,1,,,53
25355,nopdoc8load.dynv6.net,1,,,53
25356,nopdoc93load.dynv6.net,1,,,53
25357,noreplymybox.xyz,1,,,53
25358,noreplynaver.xyz,1,,,53
25359,nortice-centre.esy.es,1,,,53
25360,nos16ips.dynv6.net,1,,,53
25361,nosawner.online,1,,,53
25362,nosmaner.tech,1,,,53
25363,nosmoner.site,1,,,53
25364,nosodmer.online,1,,,53
25365,note-tx.dns.army,1,,,53
25366,notebooil.click,1,,,53
25367,notebook.n-e.kr,1,,,53
25368,noteupdateserver.cfd,1,,,53
25369,noteverify.n-e.kr,1,,,53
25370,notice-user.kro.kr,1,,,53
25371,notice.my-kics-info.dns.army,1,,,53
25372,nouers.site,1,,,53
25373,noute.kro.kr,1,,,53
25374,novaksavingss.com,1,,,53
25375,nowicei.click,1,,,53
25376,nowsncorp.online,1,,,53
25377,np.co.jp,1,,,53
25378,npc5invocie.dynu.org,1,,,53
25379,npchannel25s.dynv6.net,1,,,53
25380,npchannel2s.dynv6.net,1,,,53
25381,npchannel32s.dynv6.net,1,,,53
25382,npdocrequires.mydns.bz,1,,,53
25383,npigoji2sv.dns.army,1,,,53
25384,npinvoicesecurity.mydns.vc,1,,,53
25385,npload-mdoc13s.dns.army,1,,,53
25386,npload-mdoc4s.xubi.org,1,,,53
25387,npooo.opik.net,1,,,53
25388,npreferinvoice38in.dynv6.net,1,,,53
25389,nprofi1e.kro.kr,1,,,53
25390,nps-alert.store,1,,,53
25391,nps-authdep69svc.dynv6.net,1,,,53
25392,nps-center.site,1,,,53
25393,nps-edoc.dynu.net,1,,,53
25394,nps-email.site,1,,,53
25395,nps-emails.site,1,,,53
25396,nps-from.site,1,,,53
25397,nps-go.server-on.net,1,,,53
25398,nps-hall.cloud-ip.cc,1,,,53
25399,nps-host.store,1,,,53
25400,nps-inf.store,1,,,53
25401,nps-inform.store,1,,,53
25402,nps-lib.site,1,,,53
25403,nps-nidservice.live-on.net,1,,,53
25404,nps-notice.store,1,,,53
25405,nps-notify.site,1,,,53
25406,nps-notify.space,1,,,53
25407,nps-or.site,1,,,53
25408,nps-posts.space,1,,,53
25409,nps-posts.store,1,,,53
25410,nps-report.site,1,,,53
25411,nps-sends.site,1,,,53
25412,nps-services.store,1,,,53
25413,nps.p-e.kr,1,,,53
25414,npsec.site,1,,,53
25415,npsnews.space,1,,,53
25416,npsnews.website,1,,,53
25417,npsrule.site,1,,,53
25418,npssign.site,1,,,53
25419,npssign.space,1,,,53
25420,npsviewer.space,1,,,53
25421,npt-memdoc11s.dynv6.net,1,,,53
25422,npt-memdoc23s.dynv6.net,1,,,53
25423,nptpay38s.dynv6.net,1,,,53
25424,nptpay8s.dynv6.net,1,,,53
25425,npview.site,1,,,53
25426,npvlog43docs.dns.army,1,,,53
25427,npwonsignskpic.site,1,,,53
25428,nr-token.space,1,,,53
25429,nredic.link,1,,,53
25430,nredirec.live,1,,,53
25431,nredirecti.tech,1,,,53
25432,nrexnas.online,1,,,53
25433,nrmotors.dsmynas.com,1,,,53
25434,nrosmw.online,1,,,53
25435,nrsoma.tech,1,,,53
25436,ns.zavid.kro.kr,1,,,53
25437,ns1.co.kp,1,,,53
25438,ns1.com.kp,1,,,53
25439,ns1.cooks.org.kp,1,,,53
25440,ns1.dns.ne.jp,1,,,53
25441,ns1.edu.kp,1,,,53
25442,ns1.friend.com.kp,1,,,53
25443,ns1.gnu.rep.kp,1,,,53
25444,ns1.gov.kp,1,,,53
25445,ns1.kcna.kp,1,,,53
25446,ns1.knic.com.kp,1,,,53
25447,ns1.koredfund.org.kp,1,,,53
25448,ns1.korelcfund.org.kp,1,,,53
25449,ns1.korfilm.com.kp,1,,,53
25450,ns1.kptc.kp,1,,,53
25451,ns1.ksf.com.kp,1,,,53
25452,ns1.microsoft-office.us,1,,,53
25453,ns1.naenara.com.kp,1,,,53
25454,ns1.net.kp,1,,,53
25455,ns1.org.kp,1,,,53
25456,ns1.rep.kp,1,,,53
25457,ns1.rodong.rep.kp,1,,,53
25458,ns1.silibank.net.kp,1,,,53
25459,ns1.star-co.net.kp,1,,,53
25460,ns1.star-di.net.kp,1,,,53
25461,ns1.star.edu.kp,1,,,53
25462,ns1.star.net.kp,1,,,53
25463,ns1.vok.rep.kp,1,,,53
25464,ns10daiaodasfjie.cfd,1,,,53
25465,ns13.xincache.com,1,,,53
25466,ns14.xincache.com,1,,,53
25467,ns14aidozalzia.cfd,1,,,53
25468,ns15aoaozidioa.cfd,1,,,53
25469,ns19aoapzoa.cfd,1,,,53
25470,ns1aieoqoweiruioqwueasdoif.cfd,1,,,53
25471,ns2.airkoryo.com.kp,1,,,53
25472,ns2.check-info.store,1,,,53
25473,ns2.co.kp,1,,,53
25474,ns2.com.kp,1,,,53
25475,ns2.cooks.org.kp,1,,,53
25476,ns2.dns.ne.jp,1,,,53
25477,ns2.edu.kp,1,,,53
25478,ns2.friend.com.kp,1,,,53
25479,ns2.gnu.rep.kp,1,,,53
25480,ns2.gov.kp,1,,,53
25481,ns2.kcna.kp,1,,,53
25482,ns2.koredfund.org.kp,1,,,53
25483,ns2.korelcfund.org.kp,1,,,53
25484,ns2.korfilm.com.kp,1,,,53
25485,ns2.kptc.kp,1,,,53
25486,ns2.ksf.com.kp,1,,,53
25487,ns2.microsoft-office.us,1,,,53
25488,ns2.naenara.com.kp,1,,,53
25489,ns2.net.kp,1,,,53
25490,ns2.org.kp,1,,,53
25491,ns2.rep.kp,1,,,53
25492,ns2.rodong.rep.kp,1,,,53
25493,ns2.silibank.rep.kp,1,,,53
25494,ns2.star-co.net.kp,1,,,53
25495,ns2.star-di.net.kp,1,,,53
25496,ns2.star.net.kp,1,,,53
25497,ns2.vok.rep.kp,1,,,53
25498,ns20aidozlia.cfd,1,,,53
25499,ns3.kptc.kp,1,,,53
25500,ns9diaoeia.cfd,1,,,53
25501,nsaonx.site,1,,,53
25502,nsawsv.online,1,,,53
25503,nsc12tx.dns.navy,1,,,53
25504,nsc23tx.dns.navy,1,,,53
25505,nsc33tx.dns.navy,1,,,53
25506,nsecservice.store,1,,,53
25507,nsecuresupport.store,1,,,53
25508,nsecuritygroupmail.store,1,,,53
25509,nseicmzneizmeiqnx.store,1,,,53
25510,nservb.live,1,,,53
25511,nservd.live,1,,,53
25512,nserve.live,1,,,53
25513,nservercom.store,1,,,53
25514,nservercommander.info,1,,,53
25515,nserversafemode.store,1,,,53
25516,nservicehome.site,1,,,53
25517,nservicemail.online,1,,,53
25518,nserviceonlineserver.store,1,,,53
25519,nserviceseccenter.store,1,,,53
25520,nserviceteamhost.store,1,,,53
25521,nsidmlog.dynu.org,1,,,53
25522,nsign.hardsoft.nu,1,,,53
25523,nskr.online,1,,,53
25524,nskr.space,1,,,53
25525,nskr.store,1,,,53
25526,nsmdnsi.dynu.org,1,,,53
25527,nsmitnwb.dynu.org,1,,,53
25528,nsmncoteam.online,1,,,53
25529,nsmspol81doc.dynv6.net,1,,,53
25530,nsnawo.xyz,1,,,53
25531,nsonlines.store,1,,,53
25532,nst.mysynology.net,1,,,53
25533,nstaticorg70th.dynv6.net,1,,,53
25534,nsteamanger.store,1,,,53
25535,nstorecode.dynu.org,1,,,53
25536,nsxawsx.tech,1,,,53
25537,nsxnso.online,1,,,53
25538,nsync.r-e.kr,1,,,53
25539,nt-usermem89s.dynv6.net,1,,,53
25540,nt89s.kro.kr,1,,,53
25541,nta-taxes.com,1,,,53
25542,nta-views.online,1,,,53
25543,ntaddrlist.mydns.bz,1,,,53
25544,ntax-doc.v6.rocks,1,,,53
25545,ntax.keyword-on.net,1,,,53
25546,ntaxlaw.site,1,,,53
25547,ntaxnews.site,1,,,53
25548,ntaxpage.online,1,,,53
25549,ntblog-post39s.dynv6.net,1,,,53
25550,ntblog-post65s.dynv6.net,1,,,53
25551,ntc16xt.dns.navy,1,,,53
25552,ntc19xt.dns.navy,1,,,53
25553,ntc32xt.dns.navy,1,,,53
25554,ntc35xt.dns.navy,1,,,53
25555,ntcn-kr.server-on.net,1,,,53
25556,ntdelivery.cloud-ip.cc,1,,,53
25557,ntdepchk10s.dynv6.net,1,,,53
25558,ntdepchk22s.dynv6.net,1,,,53
25559,ntdepchk29s.dynv6.net,1,,,53
25560,ntdepchk72s.dynv6.net,1,,,53
25561,ntdepchk77s.dynv6.net,1,,,53
25562,ntdepchk86s.dynv6.net,1,,,53
25563,ntdepchk89s.dynv6.net,1,,,53
25564,ntdlink.mydns.bz,1,,,53
25565,ntdoc-epayload10s.dynv6.net,1,,,53
25566,ntdoc-epayload63s.dynv6.net,1,,,53
25567,ntdocid.server-on.net,1,,,53
25568,ntdocrecord.mydns.vc,1,,,53
25569,ntdocs.abrdns.com,1,,,53
25570,nte-corp.mydns.bz,1,,,53
25571,ntha-33s.dynv6.net,1,,,53
25572,ntha-3s.dynv6.net,1,,,53
25573,ntihosp.site,1,,,53
25574,ntinvestment.mydns.bz,1,,,53
25575,ntjune2th.dynv6.net,1,,,53
25576,ntjune57th.dynv6.net,1,,,53
25577,ntjune80th.dynv6.net,1,,,53
25578,ntkeep-udoc19s.dns.army,1,,,53
25579,ntkeep-udoc45s.dns.army,1,,,53
25580,ntkeep-udoc87s.dns.army,1,,,53
25581,ntlink.server-on.net,1,,,53
25582,ntlinkprofile.mydns.bz,1,,,53
25583,ntloadu21s.dynv6.net,1,,,53
25584,ntloadu34s.dynv6.net,1,,,53
25585,ntloadu63s.dynv6.net,1,,,53
25586,ntloadu71s.dynv6.net,1,,,53
25587,ntloadu7s.dynv6.net,1,,,53
25588,ntlogodoc32s.dynv6.net,1,,,53
25589,ntlogodoc39s.dynv6.net,1,,,53
25590,ntlogodoc47s.dynv6.net,1,,,53
25591,ntlogodoc80s.dynv6.net,1,,,53
25592,ntlshte.dynv6.net,1,,,53
25593,nto11link.mydns.bz,1,,,53
25594,ntolink.mydns.bz,1,,,53
25595,ntorg-ins81th.dynv6.net,1,,,53
25596,ntpx5ee.dns.army,1,,,53
25597,ntreferentry.dynu.net,1,,,53
25598,ntreferentrys.dynu.net,1,,,53
25599,ntrightblogs.dynu.net,1,,,53
25600,nts-app.cloud,1,,,53
25601,nts-app.n-e.kr,1,,,53
25602,nts-app.o-r.kr,1,,,53
25603,nts-as.mydns.bz,1,,,53
25604,nts-doc-auth.x82ad.cfqcn6txfo.dynv6.net,1,,,53
25605,nts-doc.cfd,1,,,53
25606,nts-doc.space,1,,,53
25607,nts-doc.store,1,,,53
25608,nts-docs.store,1,,,53
25609,nts-edoc-view.dns.navy,1,,,53
25610,nts-edoc.live-on.net,1,,,53
25611,nts-edoc.o-r.kr,1,,,53
25612,nts-edocdeliver.mydns.jp,1,,,53
25613,nts-emails.site,1,,,53
25614,nts-eml.mydns.bz,1,,,53
25615,nts-go.ips-auth-user.n-e.kr,1,,,53
25616,nts-go.store,1,,,53
25617,nts-gov.mydns.bz,1,,,53
25618,nts-govkr.mydns.jp,1,,,53
25619,nts-guides.space,1,,,53
25620,nts-helper.mydns.bz,1,,,53
25621,nts-helper.mydns.jp,1,,,53
25622,nts-home.store,1,,,53
25623,nts-home.top,1,,,53
25624,nts-homes.site,1,,,53
25625,nts-homes.store,1,,,53
25626,nts-inf.store,1,,,53
25627,nts-inf.website,1,,,53
25628,nts-info.mydns.bz,1,,,53
25629,nts-info.store,1,,,53
25630,nts-inform.space,1,,,53
25631,nts-inform.website,1,,,53
25632,nts-letter.fun,1,,,53
25633,nts-letter.sbs,1,,,53
25634,nts-mail.cloud,1,,,53
25635,nts-mail.site,1,,,53
25636,nts-masterdoc.mydns.bz,1,,,53
25637,nts-msg.site,1,,,53
25638,nts-msgs.icu,1,,,53
25639,nts-ncorp.mydns.vc,1,,,53
25640,nts-new.website,1,,,53
25641,nts-news.cfd,1,,,53
25642,nts-news.cyou,1,,,53
25643,nts-news.space,1,,,53
25644,nts-nidstore.mydns.jp,1,,,53
25645,nts-nidstore.mydns.vc,1,,,53
25646,nts-note.site,1,,,53
25647,nts-notice.site,1,,,53
25648,nts-notifying.icu,1,,,53
25649,nts-notifying.site,1,,,53
25650,nts-post.site,1,,,53
25651,nts-post.website,1,,,53
25652,nts-tax.store,1,,,53
25653,nts.bn.ntsotp.dns.army,1,,,53
25654,nts.departmentedoc.r-e.kr,1,,,53
25655,nts.en.nvpesd.dns.army,1,,,53
25656,nts.midsdoc.dns.army,1,,,53
25657,ntsactive.shop,1,,,53
25658,ntsagent.site,1,,,53
25659,ntsalert.site,1,,,53
25660,ntsapp.site,1,,,53
25661,ntsapp.space,1,,,53
25662,ntsapp.store,1,,,53
25663,ntsapps.cloud,1,,,53
25664,ntsapps.online,1,,,53
25665,ntsapps.shop,1,,,53
25666,ntsapps.space,1,,,53
25667,ntsauth.site,1,,,53
25668,ntsbiling.server-on.net,1,,,53
25669,ntscenter.space,1,,,53
25670,ntscentre.site,1,,,53
25671,ntschannel0sv.dynv6.net,1,,,53
25672,ntschannel28sv.dynv6.net,1,,,53
25673,ntschannel32sv.dynv6.net,1,,,53
25674,ntschannel7sv.dynv6.net,1,,,53
25675,ntschannel9sv.dynv6.net,1,,,53
25676,ntscontact.site,1,,,53
25677,ntscope.space,1,,,53
25678,ntsctrls.store,1,,,53
25679,ntsdcom.dns.army,1,,,53
25680,ntsdoc.cloud,1,,,53
25681,ntsdoc.site,1,,,53
25682,ntsemail.shop,1,,,53
25683,ntservicer68th.dns.army,1,,,53
25684,ntsg.tvoice-doc.ddnsguru.com,1,,,53
25685,ntsgo.space,1,,,53
25686,ntsgrp.site,1,,,53
25687,ntsguest.cloud,1,,,53
25688,ntsguide.online,1,,,53
25689,ntshelp.space,1,,,53
25690,ntshome-kr.cloud,1,,,53
25691,ntshome.shop,1,,,53
25692,ntshome.space,1,,,53
25693,ntshome.website,1,,,53
25694,ntshomes.space,1,,,53
25695,ntsinfo.space,1,,,53
25696,ntsinfo.website,1,,,53
25697,ntsinform.site,1,,,53
25698,ntsinform.store,1,,,53
25699,ntskor.cloud,1,,,53
25700,ntskorea.online,1,,,53
